,Unnamed: 0,TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,IMU_LAX,IMU_LAY,IMU_LAZ,IMU_AVX,IMU_AVY,IMU_AVZ,ImageFile,DepthFile,SegFile
785,785,1542106924679,-1.527563,-2.114773,-0.038781,0.793149,-0.0,0.0,0.609028,0.001164,-0.001021,-9.805414,-0.000127,0.000283,-0.001433,img_0_0_1542106924997714400.png,img_0_3_1542106924999049400.png,img_0_5_1542106925000022500.png
786,786,1542106925679,-1.449742,-1.8234740000000005,-0.038781,0.793129,-0.0,0.0,0.609054,1.3e-05,-0.002534,-9.813895,0.00021,0.000235,-0.000257,img_0_0_1542106926022218000.png,img_0_3_1542106926023616700.png,img_0_5_1542106926024597500.png
787,787,1542106946679,1.439998,1.1117629999999998,-0.038781,0.948017,-0.0,0.0,0.31821900000000003,-0.009772,-0.004549,-9.808053999999998,-8.2e-05,3.4e-05,-7.5e-05,img_0_0_1542106946918560000.png,img_0_3_1542106946920911800.png,img_0_5_1542106946922871800.png
788,788,1542106961679,0.617592,-0.244835,-0.038781,0.175925,0.0,-0.0,-0.984403,0.000172,0.000949,-9.802799,0.000429,1.5e-05,0.000333,img_0_0_1542106961953823200.png,img_0_3_1542106961956321000.png,img_0_5_1542106961958182900.png
789,789,1542106973679,-1.707891,-0.391194,-0.038781,0.882922,-0.0,0.0,0.469519,-0.004732,0.005419,-9.808071,8e-06,0.000363,-0.157775,img_0_0_1542106973913096500.png,img_0_3_1542106973915446800.png,img_0_5_1542106973917383300.png
790,790,1542106975679,-1.348818,-0.29648,-0.038781,0.999819,-0.0,0.0,0.019029,-0.011441,-0.001966,-9.797799,-1.3e-05,-0.000126,0.044695,img_0_0_1542106975951333600.png,img_0_3_1542106975956116400.png,img_0_5_1542106975959543200.png
791,791,1542106988679,2.378584,-0.163258,-0.038781,0.999998,-0.0,0.0,0.001985,-0.8993549999999999,-0.023397,-9.801823,1.1e-05,0.000153,0.071388,img_0_0_1542106988888466500.png,img_0_3_1542106988889920800.png,img_0_5_1542106988890974100.png
792,792,1542106991679,2.549667,0.5156310000000001,-0.038781,0.997299,-0.0,0.0,0.07345299999999999,-0.5701,-0.697509,-9.809855,4.2e-05,0.000455,2.646579,img_0_0_1542106992021084900.png,img_0_3_1542106992022894400.png,img_0_5_1542106992024086000.png
793,793,1542106996679,1.918275,0.550288,-0.038781,0.627749,0.0,-0.0,-0.778416,0.648838,-0.610394,-9.796555,2.9e-05,-9.5e-05,4.496328,img_0_0_1542106997064035500.png,img_0_3_1542106997066397500.png,img_0_5_1542106997068387000.png
794,794,1542106997679,1.785518,0.281108,-0.038781,0.5318390000000001,0.0,-0.0,-0.8468450000000001,-0.006455,0.000368,-9.80016,0.000362,-6.7e-05,0.163143,img_0_0_1542106997945027200.png,img_0_3_1542106997946399700.png,img_0_5_1542106997947386700.png
795,795,1542107004679,0.288304,-0.473828,-0.038781,0.233404,0.0,-0.0,-0.97238,0.000805,-0.003239,-9.800519,0.000143,-0.000145,0.000219,img_0_0_1542107005102433500.png,img_0_3_1542107005104876800.png,img_0_5_1542107005106775200.png
796,796,1542107011679,-1.463524,-1.416802,-0.038781,0.303386,0.0,-0.0,-0.952868,-0.007084,0.000461,-9.800669,-7.000000000000002e-06,-0.000273,-0.10058,img_0_0_1542107011798423300.png,img_0_3_1542107011800079000.png,img_0_5_1542107011801037800.png
797,797,1542107021679,-1.605956,-0.190508,-0.038781,0.743788,-0.0,0.0,0.668416,-0.002632,-0.006557,-9.804814,0.000235,0.000315,7.7e-05,img_0_0_1542107021935994100.png,img_0_3_1542107021938444700.png,img_0_5_1542107021940363600.png
798,798,1542107026679,-1.087894,0.160458,-0.038781,0.983763,0.0,-0.0,-0.179475,-0.004543,0.004214,-9.808421,0.000167,0.000178,0.319863,img_0_0_1542107026808895200.png,img_0_3_1542107026810649100.png,img_0_5_1542107026813564800.png
799,799,1542107028679,-0.529199,-0.06148500000000001,-0.038781,0.982182,0.0,-0.0,-0.187933,-0.003206,-0.004627,-9.802216,0.000248,7e-05,0.000244,img_0_0_1542107028781398200.png,img_0_3_1542107028783535700.png,img_0_5_1542107028784858800.png
800,800,1542107032679,0.135851,-0.073853,-0.038781,0.998551,-0.0,0.0,0.053821,-0.005463,-0.005463,-9.810897,0.000103,0.000337,-0.231548,img_0_0_1542107032919777200.png,img_0_3_1542107032922129600.png,img_0_5_1542107032923978600.png
801,801,1542107033679,0.323011,-0.15066300000000002,-0.038781,0.985205,0.0,-0.0,-0.171377,0.878657,-0.113595,-9.800764,4.6e-05,7.4e-05,0.8490489999999999,img_0_0_1542107033926120700.png,img_0_3_1542107033928928400.png,img_0_5_1542107033930986200.png
802,802,1542107036679,1.156138,-0.492575,-0.038781,0.981103,0.0,-0.0,-0.193488,-0.010025,-0.002951,-9.805884,-6e-05,-4.8e-05,-7.7e-05,img_0_0_1542107036837634500.png,img_0_3_1542107036839001400.png,img_0_5_1542107036840084500.png
803,803,1542107039679,1.895072,-0.7958310000000001,-0.038781,0.997894,0.0,-0.0,-0.064861,0.005545,-0.000336,-9.814579,0.000218,-2.1e-05,-4.8e-05,img_0_0_1542107039967341300.png,img_0_3_1542107039969831900.png,img_0_5_1542107039974585500.png
804,804,1542107077679,-2.093555,-2.225343,-0.038781,0.966649,-0.0,0.0,0.256103,0.001826,-0.005455,-9.808972,0.000186,0.000177,-0.990817,img_0_0_1542107077914654600.png,img_0_3_1542107077917065500.png,img_0_5_1542107077919049900.png
805,805,1542107078679,-1.894512,-1.997878,-0.038781,0.913055,-0.0,0.0,0.407837,-0.006089,0.001997,-9.81002,0.000404,0.000193,-0.219263,img_0_0_1542107078915043300.png,img_0_3_1542107078917428400.png,img_0_5_1542107078919348500.png
806,806,1542107106679,-0.005343,-0.7779159999999999,-0.038781,0.181592,0.0,-0.0,-0.983374,-0.004575,-0.004212,-9.808882,0.000227,2.5e-05,1e-05,img_0_0_1542107106920309800.png,img_0_3_1542107106921753200.png,img_0_5_1542107106922740200.png
807,807,1542107110679,-1.122115,-1.204927,-0.038781,0.181592,0.0,-0.0,-0.983374,-0.004156,0.004352,-9.809719,-4.1e-05,0.00012,-0.000168,img_0_0_1542107110916437900.png,img_0_3_1542107110918807200.png,img_0_5_1542107110920753400.png
808,808,1542107114679,-1.389376,-1.94356,-0.038781,0.995982,0.0,-0.0,-0.089554,-0.384915,0.806858,-9.806261,0.000182,0.000172,-3.3690870000000004,img_0_0_1542107114917106100.png,img_0_3_1542107114919484700.png,img_0_5_1542107114921361000.png
809,809,1542107153679,1.457601,-0.261886,-0.038781,0.920284,-0.0,0.0,0.39125,0.000828,0.003314,-9.808586,-3.3e-05,7e-05,-0.017256999999999998,img_0_0_1542107153903546300.png,img_0_3_1542107153905873000.png,img_0_5_1542107153907751400.png
810,810,1542107166679,-0.040775,0.13778,-0.038781,0.998854,0.0,-0.0,-0.047861,0.001551,-0.000775,-9.808678,-8.9e-05,-1.9e-05,0.362929,img_0_0_1542107166860855000.png,img_0_3_1542107166862322600.png,img_0_5_1542107166863250500.png
811,811,1542107168679,-0.23902,0.084199,-0.038781,0.116575,0.0,-0.0,-0.993182,-0.002624,-0.004697,-9.805275,0.000207,0.00018,2.002177,img_0_0_1542107168810676900.png,img_0_3_1542107168812158900.png,img_0_5_1542107168813194200.png
812,812,1542107173679,-0.315425,0.051489,-0.038781,0.968001,0.0,-0.0,-0.250948,-0.005604,0.000984,-9.809464,-0.000175,2.1e-05,0.352538,img_0_0_1542107173937493200.png,img_0_3_1542107173939893300.png,img_0_5_1542107173941846700.png
813,813,1542107177679,0.729137,-0.555501,-0.038781,0.965562,0.0,-0.0,-0.260173,-0.004218,-0.002288,-9.805696,0.000342,0.000118,-0.000111,img_0_0_1542107177875883000.png,img_0_3_1542107177877376800.png,img_0_5_1542107177878337500.png
814,814,1542107190679,1.745378,-1.505605,-0.038781,0.759746,-0.0,0.0,0.65022,0.002581,-0.006329,-9.802744,-0.000128,7.8e-05,-1.276513,img_0_0_1542107191034303400.png,img_0_3_1542107191037217100.png,img_0_5_1542107191039137600.png
815,815,1542107194679,0.78909,-0.929822,-0.038781,0.199023,-0.0,0.0,0.979995,-0.003404,0.00818,-9.807913,0.000176,-0.000138,-0.001159,img_0_0_1542107194819121300.png,img_0_3_1542107194821305000.png,img_0_5_1542107194822342300.png
816,816,1542107213679,1.528652,-1.24287,-0.038781,0.997237,0.0,-0.0,-0.074283,-0.023655,-0.0033740000000000003,-9.808316,-0.000319,0.000184,-9.4e-05,img_0_0_1542107213952333900.png,img_0_3_1542107213953721900.png,img_0_5_1542107213954834900.png
817,817,1542107219679,1.6538689999999998,-2.95547,-0.038781,0.712613,0.0,-0.0,-0.701557,-0.001295,0.003486,-9.797632,0.000179,-8.1e-05,-0.000212,img_0_0_1542107220152513900.png,img_0_3_1542107220155062100.png,img_0_5_1542107220157024700.png
818,818,1542107232679,-0.821416,-3.09285,-0.038781,0.142414,-0.0,0.0,0.989807,-0.033379,0.002679,-9.806368,6.1e-05,0.000174,-9.3e-05,img_0_0_1542107232965781200.png,img_0_3_1542107232968623900.png,img_0_5_1542107232970870400.png
819,819,1542107233679,-1.102538,-2.98024,-0.038781,0.187718,-0.0,0.0,0.982223,-0.008043999999999999,-0.000346,-9.811135,0.00021,0.000338,0.063198,img_0_0_1542107233953707500.png,img_0_3_1542107233956512200.png,img_0_5_1542107233958685700.png
820,820,1542107260679,-1.415563,-0.24538,-0.038781,0.946308,-0.0,0.0,0.323265,-0.00293,0.005779,-9.811887,-3.7e-05,4.8e-05,-0.150024,img_0_0_1542107261096643200.png,img_0_3_1542107261100443000.png,img_0_5_1542107261104040900.png
821,821,1542107289679,2.245591,-0.448561,-0.038781,0.999732,-0.0,0.0,0.023147,-0.002151,-0.000852,-9.803497,2.6e-05,0.000264,-0.026588,img_0_0_1542107289979364700.png,img_0_3_1542107289982301500.png,img_0_5_1542107289984878400.png
822,822,1542107291679,2.344768,-0.443824,-0.038781,1.0,-0.0,0.0,9.4e-05,0.001332,0.000426,-9.805143,-2e-06,-0.000253,0.003540999999999999,img_0_0_1542107291962180700.png,img_0_3_1542107291964481100.png,img_0_5_1542107291966392400.png
823,823,1542107297679,0.634804,-0.416637,-0.038781,0.007948,-0.0,0.0,0.999968,-0.007811,-0.00108,-9.804194,0.000185,1.7e-05,7.8e-05,img_0_0_1542107297996861100.png,img_0_3_1542107297999603600.png,img_0_5_1542107298002632400.png
824,824,1542107298679,0.331245,-0.41181,-0.038781,0.00795,-0.0,0.0,0.999968,-0.005623,0.004268999999999999,-9.809875,0.00024900000000000004,0.000105,-0.000102,img_0_0_1542107298937281300.png,img_0_3_1542107298940036200.png,img_0_5_1542107298942047600.png
825,825,1542107310679,-1.281249,-0.854398,-0.038781,0.981525,-0.0,0.0,0.191336,0.877181,0.179519,-9.803206,0.00017,9.6e-05,-1.220452,img_0_0_1542107310897673200.png,img_0_3_1542107310899193300.png,img_0_5_1542107310900327300.png
826,826,1542107321679,-0.376244,-0.854507,-0.038781,0.945807,-0.0,0.0,0.324728,0.000342,0.002059,-9.806305,0.000245,0.00028700000000000004,-0.932704,img_0_0_1542107321972197600.png,img_0_3_1542107321973564600.png,img_0_5_1542107321974535600.png
827,827,1542107329679,0.339163,0.569955,-0.038781,0.4461770000000001,0.0,-0.0,-0.8949450000000001,0.0062450000000000006,-0.472849,-9.810019,9.2e-05,-2.8000000000000006e-05,2.401498,img_0_0_1542107330138432800.png,img_0_3_1542107330141228800.png,img_0_5_1542107330143349800.png
828,828,1542107334679,-0.305836,-0.015714,-0.038781,0.970491,0.0,-0.0,-0.241138,-0.008778,0.0031850000000000003,-9.811083,0.000196,3e-06,-1.706,img_0_0_1542107334911251600.png,img_0_3_1542107334913745300.png,img_0_5_1542107334915618000.png
829,829,1542107337679,0.444738,-0.5178010000000001,-0.038781,0.956865,0.0,-0.0,-0.290534,-0.0034590000000000003,0.003221,-9.808983,0.000193,0.000114,5.2e-05,img_0_0_1542107337797326800.png,img_0_3_1542107337798963600.png,img_0_5_1542107337799982900.png
830,830,1542107340679,1.192252,-1.017841,-0.038781,0.956864,0.0,-0.0,-0.290536,-0.010237,0.002771,-9.806971,6e-05,6.7e-05,8.7e-05,img_0_0_1542107340936615100.png,img_0_3_1542107340938962300.png,img_0_5_1542107340940811400.png
831,831,1542107351679,0.7052510000000001,-3.526266000000001,-0.038781,0.933858,0.0,-0.0,-0.357645,-0.006944,-0.003631,-9.807174,0.000161,-6e-06,4.3e-05,img_0_0_1542107351955858900.png,img_0_3_1542107351958375700.png,img_0_5_1542107351960259700.png
832,832,1542107372679,-0.586546,-3.040871,-0.038781,0.999801,-0.0,0.0,0.019957,-0.821744,-0.375056,-9.803525,3.4e-05,0.000175,0.730686,img_0_0_1542107373056412000.png,img_0_3_1542107373058867100.png,img_0_5_1542107373060737800.png
833,833,1542107378679,-1.350626,-1.942672,-0.038781,0.679632,-0.0,0.0,0.733553,-0.000258,0.002904,-9.806052,-8.8e-05,0.0001,0.054581,img_0_0_1542107378793465800.png,img_0_3_1542107378795039300.png,img_0_5_1542107378796111000.png
834,834,1542107382679,-1.438568,-0.7442850000000001,-0.038781,0.680739,-0.0,0.0,0.732526,-0.004707,0.0019,-9.802718,3.3e-05,3.9e-05,-0.000209,img_0_0_1542107382790926800.png,img_0_3_1542107382793942800.png,img_0_5_1542107382795066500.png
835,835,1542107424680,1.555995,-3.183304,-0.038781,0.783698,-0.0,0.0,0.6211409999999999,0.8145720000000001,0.382811,-9.80743,0.00021,0.000179,-2.595975,img_0_0_1542107425036392500.png,img_0_3_1542107425038694000.png,img_0_5_1542107425040524600.png
836,836,1542107427680,1.628499,-2.34465,-0.038781,0.736958,-0.0,0.0,0.6759390000000001,-0.077046,-0.0051600000000000005,-9.804701,-7.8e-05,0.000178,-0.000368,img_0_0_1542107427901417200.png,img_0_3_1542107427903836300.png,img_0_5_1542107427905766600.png
837,837,1542107429680,1.628591,-1.741672,-0.038781,0.7072,-0.0,0.0,0.707014,-0.002743,0.004883,-9.81067,-4e-06,-8.6e-05,-0.002196,img_0_0_1542107429837007800.png,img_0_3_1542107429838615400.png,img_0_5_1542107429839615700.png
838,838,1542107430680,1.628637,-1.444991,-0.038781,0.707162,-0.0,0.0,0.707051,-0.009587,-0.006692,-9.800153,0.000396,-0.000191,-9.7e-05,img_0_0_1542107430783121400.png,img_0_3_1542107430784423500.png,img_0_5_1542107430785349300.png
839,839,1542107457680,-2.336188,-3.690808,-0.038781,0.989377,0.0,-0.0,-0.145374,0.748633,0.361089,-9.81203,0.000334,0.000167,-2.199024,img_0_0_1542107457794112400.png,img_0_3_1542107457795691100.png,img_0_5_1542107457796863600.png
840,840,1542107461680,-2.122151,-3.117633,-0.038781,0.8031229999999999,-0.0,0.0,0.5958140000000001,0.803305,0.401387,-9.799147,0.00021,0.000338,-2.751889,img_0_0_1542107461807471700.png,img_0_3_1542107461809012800.png,img_0_5_1542107461810017300.png
841,841,1542107462680,-2.07994,-2.821003,-0.038781,0.75713,-0.0,0.0,0.6532640000000001,0.007840999999999999,0.001272,-9.805101,-0.000111,0.000125,-0.102097,img_0_0_1542107462802092200.png,img_0_3_1542107462804632600.png,img_0_5_1542107462806774600.png
842,842,1542107488680,-1.750561,-2.669029,-0.038781,0.999887,0.0,-0.0,-0.015035,-0.867397,0.161174,-9.806919,0.000188,0.000107,-0.560157,img_0_0_1542107489006693900.png,img_0_3_1542107489008082900.png,img_0_5_1542107489009152200.png
843,843,1542107491680,-1.356492,-3.209963,-0.038781,0.996772,0.0,-0.0,-0.080279,0.003497,0.004052,-9.814881,0.000259,0.000102,-0.7031270000000001,img_0_0_1542107492018037100.png,img_0_3_1542107492019625000.png,img_0_5_1542107492020802700.png
844,844,1542107492680,-1.0598610000000002,-3.264708,-0.038781,0.995875,0.0,-0.0,-0.090737,0.00268,-0.005123,-9.812622,0.000197,0.000232,0.014363999999999997,img_0_0_1542107493009348600.png,img_0_3_1542107493010957600.png,img_0_5_1542107493012135700.png
845,845,1542107494680,-0.565355,-3.3559730000000005,-0.038781,0.99584,0.0,-0.0,-0.091124,0.006940999999999999,-0.006209,-9.803062,0.000344,3.8e-05,-6.3e-05,img_0_0_1542107494795340500.png,img_0_3_1542107494797059500.png,img_0_5_1542107494798152400.png
846,846,1542107496680,0.026765,-3.4652540000000003,-0.038781,0.995839,0.0,-0.0,-0.091126,-0.0037,-0.005698,-9.81088,0.000206,0.00031,0.000156,img_0_0_1542107496794491800.png,img_0_3_1542107496795905400.png,img_0_5_1542107496796918600.png
847,847,1542107519680,1.932436,-1.259952,-0.038781,0.699542,-0.0,0.0,0.714591,-0.006678,-0.003619,-9.801776,1.3e-05,6.7e-05,0.000144,img_0_0_1542107519943544600.png,img_0_3_1542107519945887700.png,img_0_5_1542107519947751700.png
848,848,1542107523680,1.90389,-0.45447,-0.038781,0.8649,0.0,-0.0,-0.501945,0.001198,-0.002529,-9.808058,2.2e-05,0.00038,1.035557,img_0_0_1542107523878775000.png,img_0_3_1542107523880392800.png,img_0_5_1542107523881475900.png
849,849,1542107526680,1.749596,-1.0359040000000002,-0.038781,0.4250850000000001,0.0,-0.0,-0.905153,0.001495,0.000604,-9.804198,-0.000102,-0.000263,-1.064966,img_0_0_1542107526920404400.png,img_0_3_1542107526922043100.png,img_0_5_1542107526923082100.png
850,850,1542107539680,0.8532120000000001,0.210115,-0.038781,0.920966,0.0,-0.0,-0.389642,-0.006365,-0.001478,-9.807462,0.00015900000000000002,-1.6e-05,0.052348,img_0_0_1542107540072287100.png,img_0_3_1542107540074878900.png,img_0_5_1542107540076911100.png
851,851,1542107546680,1.631672,-1.544535,-0.038781,0.728996,0.0,-0.0,-0.6845180000000001,0.609757,-0.214715,-9.806413,0.0002,0.000224,0.895961,img_0_0_1542107547139810500.png,img_0_3_1542107547142992000.png,img_0_5_1542107547145627100.png
852,852,1542107548680,1.637741,-1.948132,-0.038781,0.996533,0.0,-0.0,-0.08319299999999999,-0.4361140000000001,0.764187,-9.811932,-3e-05,0.00015800000000000002,-3.110591,img_0_0_1542107549128473000.png,img_0_3_1542107549130714300.png,img_0_5_1542107549132556100.png
853,853,1542107584680,1.628652,-1.843556,-0.038781,0.707867,-0.0,0.0,0.706346,-0.002136,-0.002857,-9.808088,0.000259,0.000174,-0.038819,img_0_0_1542107584998307100.png,img_0_3_1542107585000960700.png,img_0_5_1542107585002831300.png
854,854,1542107587680,1.446905,-1.183428,-0.038781,0.34642,-0.0,0.0,0.938079,-0.4631560000000001,-0.039317000000000005,-9.806927,0.000196,0.000352,-0.519469,img_0_0_1542107588035100800.png,img_0_3_1542107588037437100.png,img_0_5_1542107588039366400.png
855,855,1542107593680,0.067147,-0.180986,-0.038781,0.913545,-0.0,0.0,0.406737,0.0008359999999999999,0.006224,-9.800008,-3.9e-05,0.000306,-0.000122,img_0_0_1542107593949566200.png,img_0_3_1542107593951230300.png,img_0_5_1542107593952247100.png
856,856,1542107611680,-2.049865,-2.099281,-0.038781,0.942936,0.0,-0.0,-0.332974,-0.000712,-0.001411,-9.809466,0.000138,-0.000376,0.020763,img_0_0_1542107611799313100.png,img_0_3_1542107611802062800.png,img_0_5_1542107611804307700.png
857,857,1542107619680,-0.01907,-3.092905,-0.038781,1.0,-0.0,0.0,4.1e-05,-0.00661,0.005567,-9.812854,-0.00012,0.000123,-0.001564,img_0_0_1542107619788114900.png,img_0_3_1542107619789615900.png,img_0_5_1542107619790735100.png
858,858,1542107621680,0.5489430000000001,-2.9589,-0.038781,0.985828,-0.0,0.0,0.167757,0.001397,0.000931,-9.806708,0.000215,-6.500000000000001e-05,-0.075666,img_0_0_1542107621783118800.png,img_0_3_1542107621784621300.png,img_0_5_1542107621785550800.png
859,859,1542107633680,1.628657,-1.4442959999999998,-0.038781,0.7071029999999999,-0.0,0.0,0.7071109999999999,-0.009946,0.002096,-9.803232,0.000108,5.8e-05,-0.00065,img_0_0_1542107633819169000.png,img_0_3_1542107633820800200.png,img_0_5_1542107633821739300.png
860,860,1542107634680,1.583235,-1.253733,-0.038781,0.587701,-0.0,0.0,0.809078,-0.757049,0.004813,-9.799662,0.000215,0.000135,-0.000251,img_0_0_1542107634794018300.png,img_0_3_1542107634795591300.png,img_0_5_1542107634796676000.png
861,861,1542107637680,1.173746,-0.450648,-0.038781,0.5223770000000001,-0.0,0.0,0.852715,0.000285,0.009324,-9.806161,-2.7e-05,0.000129,-0.000235,img_0_0_1542107637916354100.png,img_0_3_1542107637918803500.png,img_0_5_1542107637920738500.png
862,862,1542107643680,0.902194,0.441672,-0.038781,0.998576,-0.0,0.0,0.053344,-0.6502140000000001,-0.6203569999999999,-9.807561,0.000144,0.000157,1.921297,img_0_0_1542107643780189700.png,img_0_3_1542107643781787900.png,img_0_5_1542107643782754400.png
863,863,1542107644680,0.667096,0.255176,-0.038781,0.373641,0.0,-0.0,-0.927573,-0.005365,0.000522,-9.80242,0.000259,-0.000171,1.714459,img_0_0_1542107644782395000.png,img_0_3_1542107644784829500.png,img_0_5_1542107644785918800.png
864,864,1542107664680,-2.352997,-1.257877,-0.038781,0.465878,-0.0,0.0,0.884849,-0.008061,-0.001388,-9.797943,0.000134,1.2e-05,-0.000134,img_0_0_1542107664902717200.png,img_0_3_1542107664904065100.png,img_0_5_1542107664905093600.png
865,865,1542107667680,-2.68165,-1.040265,-0.038781,0.704475,0.0,-0.0,-0.7097289999999999,0.69548,-0.571559,-9.807428,-0.00015900000000000002,0.000113,4.093975,img_0_0_1542107667999899100.png,img_0_3_1542107668001358000.png,img_0_5_1542107668002375400.png
866,866,1542107675680,-2.468516,0.34162600000000004,-0.038781,0.96916,-0.0,0.0,0.246434,-0.001819,-0.002154,-9.802785,-0.000143,0.000221,-0.003697,img_0_0_1542107676050208300.png,img_0_3_1542107676051886800.png,img_0_5_1542107676052871700.png
867,867,1542107680680,-2.451889,-1.062913,-0.038781,0.71128,0.0,-0.0,-0.702908,-0.005926,0.002413,-9.800517,0.00017,-4.5e-05,-0.00012,img_0_0_1542107681101594500.png,img_0_3_1542107681104035800.png,img_0_5_1542107681105907500.png
868,868,1542107685680,-2.434102,-2.565481,-0.038781,0.711279,0.0,-0.0,-0.70291,-0.005268,0.003134,-9.804852,0.000149,0.000277,6.6e-05,img_0_0_1542107686022691400.png,img_0_3_1542107686024300400.png,img_0_5_1542107686025404100.png
869,869,1542107687680,-2.426988,-3.166397,-0.038781,0.71128,0.0,-0.0,-0.702909,-0.013194999999999998,-0.00371,-9.818101,-2.1e-05,0.000199,-7.000000000000002e-06,img_0_0_1542107688037033100.png,img_0_3_1542107688038575800.png,img_0_5_1542107688039593100.png
870,870,1542107701680,-1.321762,-1.343574,-0.038781,0.868168,-0.0,0.0,0.49627,-0.013329,0.004372999999999999,-9.814095,0.000114,-0.000121,-0.000224,img_0_0_1542107701969205800.png,img_0_3_1542107701970757300.png,img_0_5_1542107701972711200.png
871,871,1542107702680,-1.122277,-1.226976,-0.038781,0.982401,-0.0,0.0,0.186786,-0.453944,0.014725,-9.807156,1e-06,0.000139,0.167723,img_0_0_1542107702984982300.png,img_0_3_1542107702987628600.png,img_0_5_1542107702989749600.png
872,872,1542107709680,0.861874,-0.913797,-0.038781,0.996938,-0.0,0.0,0.078195,-0.005381,0.001101,-9.802317,-8.1e-05,0.000231,0.00016299999999999998,img_0_0_1542107709905297800.png,img_0_3_1542107709907676300.png,img_0_5_1542107709909544400.png
873,873,1542107717680,1.628798,-1.645159,-0.038781,0.713167,0.0,-0.0,-0.700994,-0.001446,-0.000112,-9.809104,0.000215,5.7e-05,0.322407,img_0_0_1542107717912331100.png,img_0_3_1542107717914803200.png,img_0_5_1542107717916699500.png
874,874,1542107727680,1.9097,-3.16507,-0.038781,0.06827899999999999,-0.0,0.0,0.997666,0.000102,0.003793,-9.801121,0.000145,-1.4e-05,-2.04569,img_0_0_1542107727939314900.png,img_0_3_1542107727941704300.png,img_0_5_1542107727943590900.png
875,875,1542107739680,-1.25272,-2.548751,-0.038781,0.528612,-0.0,0.0,0.848864,-0.7391810000000001,0.004929,-9.800393,0.000134,-7.3e-05,0.002122,img_0_0_1542107739826511300.png,img_0_3_1542107739828346000.png,img_0_5_1542107739829486200.png
876,876,1542107745680,-1.989863,-2.046753,-0.038781,0.8243370000000001,-0.0,0.0,0.566099,-0.01122,0.002725,-9.802303,0.000366,0.000114,-1.874057,img_0_0_1542107745905632900.png,img_0_3_1542107745907201400.png,img_0_5_1542107745908181600.png
877,877,1542107751680,-1.129148,-1.245539,-0.038781,0.998362,-0.0,0.0,0.057217,-0.033557,0.001546,-9.80836,0.000172,0.00025,4.7e-05,img_0_0_1542107751931147600.png,img_0_3_1542107751932942700.png,img_0_5_1542107751934144600.png
878,878,1542107769680,1.937608,-1.911342,-0.038781,0.469617,0.0,-0.0,-0.88287,-0.001804,-0.0009880000000000002,-9.801575,-6.1e-05,0.000251,0.512142,img_0_0_1542107769884344300.png,img_0_3_1542107769887077500.png,img_0_5_1542107769889191900.png
879,879,1542107781680,-0.978689,-2.970699,-0.038781,0.289164,-0.0,0.0,0.95728,0.7998970000000001,-0.227843,-9.803428,7.8e-05,-0.000124,-17.525789000000003,img_0_0_1542107781962695800.png,img_0_3_1542107781964534600.png,img_0_5_1542107781965592000.png
880,880,1542107786680,-1.616418,-2.62831,-0.038781,0.992379,-0.0,0.0,0.123221,-0.080332,-0.891925,-9.803292,-4.5e-05,0.00029,4.447284,img_0_0_1542107787004428000.png,img_0_3_1542107787005944400.png,img_0_5_1542107787006925300.png
881,881,1542107793680,-2.381593,-0.774817,-0.038781,0.556062,-0.0,0.0,0.831141,7.900000000000001e-05,0.00022200000000000006,-9.802083,0.000366,0.00038,-4.2e-05,img_0_0_1542107793791643900.png,img_0_3_1542107793793267300.png,img_0_5_1542107793794190100.png
882,882,1542107795680,-2.440115,-0.415671,-0.038781,0.935007,-0.0,0.0,0.35463,-0.00539,0.005705,-9.806733,0.00041,0.000322,1.308281,img_0_0_1542107795792235500.png,img_0_3_1542107795793682600.png,img_0_5_1542107795794631100.png
883,883,1542107805680,-0.200024,-0.490596,-0.038781,0.998881,-0.0,0.0,0.047292,-0.000937,0.002542,-9.81043,9e-05,7.6e-05,-0.000407,img_0_0_1542107805903312500.png,img_0_3_1542107805905907400.png,img_0_5_1542107805907783700.png
884,884,1542107839680,1.430323,-1.122486,-0.038781,0.41716,-0.0,0.0,0.908833,-0.002459,0.003811,-9.811171,0.000207,2.1e-05,-0.30495300000000003,img_0_0_1542107839828287400.png,img_0_3_1542107839830739500.png,img_0_5_1542107839832635300.png
885,885,1542107842680,0.830974,-0.448841,-0.038781,0.409447,-0.0,0.0,0.912334,-0.000531,-0.00329,-9.800816,7.6e-05,0.000322,-0.000167,img_0_0_1542107842940792400.png,img_0_3_1542107842943255700.png,img_0_5_1542107842945245100.png
886,886,1542107853680,1.628716,-2.2461290000000003,-0.038781,0.706888,0.0,-0.0,-0.707326,0.0017059999999999998,0.002563,-9.806852,0.000111,7.4e-05,0.000602,img_0_0_1542107853947492000.png,img_0_3_1542107853948987000.png,img_0_5_1542107853950019700.png
887,887,1542107864680,1.172607,-2.620661,-0.038781,0.973313,-0.0,0.0,0.229482,-0.005646,-0.004588,-9.812435,-6.8e-05,0.000193,-0.000512,img_0_0_1542107864984460000.png,img_0_3_1542107864987741700.png,img_0_5_1542107864990698500.png
888,888,1542107874680,0.572295,-0.94344,-0.038781,0.15113900000000002,-0.0,0.0,0.988513,-0.005918,0.00187,-9.80727,0.000221,4.8e-05,-0.000201,img_0_0_1542107874794532400.png,img_0_3_1542107874796087400.png,img_0_5_1542107874797080600.png
